entity_id,group_id,signature,entity_type,simple_name,qualified_name,file,start_line,end_line,block_id,observed_products,resolution_status
"E558","G20","TankWar_P4","METHOD","tankFeindKI","Tank.tankFeindKI","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69",12,58,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69:IF:4-59","TankWar_P4","RESOLVED_INTERNAL"
"E559","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","CLASS","Wall$$TankWar","Wall$$TankWar","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",10,62,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E560","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","koernigGroesse","Wall$$TankWar.koernigGroesse","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",11,11,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E561","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","wallTeile","Wall$$TankWar.wallTeile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",12,12,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E562","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","CONSTRUCTOR","Wall$$TankWar","Wall$$TankWar.Wall$$TankWar","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",13,15,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E563","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","init","Wall$$TankWar.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",16,37,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E564","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","malen","Wall$$TankWar.malen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",38,42,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E565","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","stossenGegen","Wall$$TankWar.stossenGegen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",43,45,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E566","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","stossenGegenTeil","Wall$$TankWar.stossenGegenTeil","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",46,61,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E567","G12","TankWar_P2","CLASS","TankManager","TankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70",8,29,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70:IF:4-29","TankWar_P2","RESOLVED_INTERNAL"
"E568","G12","TankWar_P2","FIELD","sound","TankManager.sound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70",9,9,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70:IF:4-29","TankWar_P2","RESOLVED_INTERNAL"
"E569","G12","TankWar_P2","CONSTRUCTOR","TankManager","TankManager.TankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70",10,12,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70:IF:4-29","TankWar_P2","RESOLVED_INTERNAL"
"E570","G12","TankWar_P2","METHOD","aktualisieren","TankManager.aktualisieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70",13,28,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70:IF:4-29","TankWar_P2","RESOLVED_INTERNAL"
"E571","G12","TankWar_P2","CLASS","Tank","Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71",8,26,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71:IF:4-26","TankWar_P2","RESOLVED_INTERNAL"
"E572","G12","TankWar_P2","CONSTRUCTOR","Tank","Tank.Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71",9,11,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71:IF:4-26","TankWar_P2","RESOLVED_INTERNAL"
"E573","G12","TankWar_P2","METHOD","tankFeindKI","Tank.tankFeindKI","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71",12,25,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71:IF:4-26","TankWar_P2","RESOLVED_INTERNAL"
"E574","G1","TankWar_P1","CLASS","Tank","Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72",7,25,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72:IF:4-25","TankWar_P1","RESOLVED_INTERNAL"
"E575","G1","TankWar_P1","CONSTRUCTOR","Tank","Tank.Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72",8,10,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72:IF:4-25","TankWar_P1","RESOLVED_INTERNAL"
"E576","G1","TankWar_P1","METHOD","tankFeindKI","Tank.tankFeindKI","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72",11,24,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72:IF:4-25","TankWar_P1","RESOLVED_INTERNAL"
"E577","G1","TankWar_P1","CLASS","Sprach","Sprach","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",5,23,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E578","G1","TankWar_P1","FIELD","START","Sprach.START","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",6,6,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E579","G1","TankWar_P1","FIELD","HELP","Sprach.HELP","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",7,7,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E580","G1","TankWar_P1","FIELD","HelpItem","Sprach.HelpItem","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",8,8,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E581","G1","TankWar_P1","FIELD","EXIT","Sprach.EXIT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",9,9,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E582","G1","TankWar_P1","FIELD","LIAN_WANG","Sprach.LIAN_WANG","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",10,10,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E583","G1","TankWar_P1","FIELD","RESUME","Sprach.RESUME","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",11,11,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E584","G1","TankWar_P1","FIELD","NOTE","Sprach.NOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",12,12,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E585","G1","TankWar_P1","FIELD","MAIN_MENU","Sprach.MAIN_MENU","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",13,13,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E586","G1","TankWar_P1","FIELD","PAUSE","Sprach.PAUSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",14,14,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E587","G1","TankWar_P1","FIELD","HNOTE","Sprach.HNOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",15,15,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E588","G1","TankWar_P1","FIELD","Name","Sprach.Name","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",16,16,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E589","G1","TankWar_P1","FIELD","LOSE","Sprach.LOSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",17,17,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E590","G1","TankWar_P1","FIELD","LEVEL","Sprach.LEVEL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",18,18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E591","G1","TankWar_P1","FIELD","WIN","Sprach.WIN","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",19,19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E592","G1","TankWar_P1","FIELD","TANKA","Sprach.TANKA","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",20,20,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E593","G1","TankWar_P1","FIELD","TANKB","Sprach.TANKB","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",21,21,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E594","G1","TankWar_P1","FIELD","TANKC","Sprach.TANKC","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",22,22,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23","TankWar_P1","RESOLVED_INTERNAL"
"E595","G12","TankWar_P2","CLASS","Maler$$M_780","Maler$$M_780","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74",22,30,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74:IF:4-30","TankWar_P2","RESOLVED_INTERNAL"
"E596","G12","TankWar_P2","CONSTRUCTOR","Maler$$M_780","Maler$$M_780.Maler$$M_780","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74",23,25,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74:IF:4-30","TankWar_P2","RESOLVED_INTERNAL"
"E597","G12","TankWar_P2","METHOD","gamesize","Maler$$M_780.gamesize","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74",26,29,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74:IF:4-30","TankWar_P2","RESOLVED_INTERNAL"
"E598","G17","TankWar_P3","CLASS","Missile","Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75",6,20,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75:IF:4-20","TankWar_P3","RESOLVED_INTERNAL"
"E599","G17","TankWar_P3","CONSTRUCTOR","Missile","Missile.Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75",7,9,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75:IF:4-20","TankWar_P3","RESOLVED_INTERNAL"
"E600","G17","TankWar_P3","METHOD","init","Missile.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75",10,19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75:IF:4-20","TankWar_P3","RESOLVED_INTERNAL"
"E601","G22","TankWar_P5","CLASS","Tank","Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76",7,25,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76:IF:4-25","TankWar_P5","RESOLVED_INTERNAL"
"E602","G22","TankWar_P5","CONSTRUCTOR","Tank","Tank.Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76",8,10,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76:IF:4-25","TankWar_P5","RESOLVED_INTERNAL"
"E603","G22","TankWar_P5","METHOD","tankFeindKI","Tank.tankFeindKI","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76",11,24,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76:IF:4-25","TankWar_P5","RESOLVED_INTERNAL"
"E604","G12","TankWar_P2","CLASS","Sprach","Sprach","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",5,23,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E605","G12","TankWar_P2","FIELD","START","Sprach.START","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",6,6,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E606","G12","TankWar_P2","FIELD","HELP","Sprach.HELP","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",7,7,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E607","G12","TankWar_P2","FIELD","HelpItem","Sprach.HelpItem","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",8,8,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E608","G12","TankWar_P2","FIELD","EXIT","Sprach.EXIT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",9,9,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E609","G12","TankWar_P2","FIELD","LIAN_WANG","Sprach.LIAN_WANG","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",10,10,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E610","G12","TankWar_P2","FIELD","RESUME","Sprach.RESUME","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",11,11,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E611","G12","TankWar_P2","FIELD","NOTE","Sprach.NOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",12,12,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E612","G12","TankWar_P2","FIELD","MAIN_MENU","Sprach.MAIN_MENU","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",13,13,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E613","G12","TankWar_P2","FIELD","PAUSE","Sprach.PAUSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",14,14,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E614","G12","TankWar_P2","FIELD","HNOTE","Sprach.HNOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",15,15,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E615","G12","TankWar_P2","FIELD","Name","Sprach.Name","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",16,16,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E616","G12","TankWar_P2","FIELD","LOSE","Sprach.LOSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",17,17,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E617","G12","TankWar_P2","FIELD","LEVEL","Sprach.LEVEL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",18,18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E618","G12","TankWar_P2","FIELD","WIN","Sprach.WIN","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",19,19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E619","G12","TankWar_P2","FIELD","TANKA","Sprach.TANKA","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",20,20,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E620","G12","TankWar_P2","FIELD","TANKB","Sprach.TANKB","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",21,21,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E621","G12","TankWar_P2","FIELD","TANKC","Sprach.TANKC","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",22,22,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_INTERNAL"
"E622","G12","TankWar_P2","CLASS","Missile","Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",6,20,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","RESOLVED_INTERNAL"
"E623","G12","TankWar_P2","CONSTRUCTOR","Missile","Missile.Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",7,9,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","RESOLVED_INTERNAL"
"E624","G12","TankWar_P2","METHOD","init","Missile.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",10,19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","RESOLVED_INTERNAL"
"E625","G22","TankWar_P5","CLASS","Sprach","Sprach","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",5,23,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E626","G22","TankWar_P5","FIELD","START","Sprach.START","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",6,6,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E627","G22","TankWar_P5","FIELD","HELP","Sprach.HELP","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",7,7,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E628","G22","TankWar_P5","FIELD","HelpItem","Sprach.HelpItem","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",8,8,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E629","G22","TankWar_P5","FIELD","EXIT","Sprach.EXIT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",9,9,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E630","G22","TankWar_P5","FIELD","LIAN_WANG","Sprach.LIAN_WANG","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",10,10,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E631","G22","TankWar_P5","FIELD","RESUME","Sprach.RESUME","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",11,11,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E632","G22","TankWar_P5","FIELD","NOTE","Sprach.NOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",12,12,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E633","G22","TankWar_P5","FIELD","MAIN_MENU","Sprach.MAIN_MENU","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",13,13,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E634","G22","TankWar_P5","FIELD","PAUSE","Sprach.PAUSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",14,14,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E635","G22","TankWar_P5","FIELD","HNOTE","Sprach.HNOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",15,15,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E636","G22","TankWar_P5","FIELD","Name","Sprach.Name","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",16,16,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E637","G22","TankWar_P5","FIELD","LOSE","Sprach.LOSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",17,17,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E638","G22","TankWar_P5","FIELD","LEVEL","Sprach.LEVEL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",18,18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E639","G22","TankWar_P5","FIELD","WIN","Sprach.WIN","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",19,19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E640","G22","TankWar_P5","FIELD","TANKA","Sprach.TANKA","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",20,20,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E641","G22","TankWar_P5","FIELD","TANKB","Sprach.TANKB","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",21,21,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E642","G22","TankWar_P5","FIELD","TANKC","Sprach.TANKC","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",22,22,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_INTERNAL"
"E643","G22","TankWar_P5","CLASS","Tank$$Image","Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",12,96,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:11-12","TankWar_P5","RESOLVED_INTERNAL"
"E644","G17","TankWar_P3","CLASS","Tank$$Image","Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",15,96,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:ELIF:13-15","TankWar_P3","RESOLVED_INTERNAL"
"E645","G1","TankWar_P1","CLASS","Tank$$Image","Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",17,96,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:ELIF:16-17","TankWar_P1","RESOLVED_INTERNAL"
"E646","G20","TankWar_P4","CLASS","Tank$$Image","Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",20,96,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:ELIF:18-20","TankWar_P4","RESOLVED_INTERNAL"
"E647","G12","TankWar_P2","CLASS","Tank$$Image","Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",23,96,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:ELIF:21-23","TankWar_P2","RESOLVED_INTERNAL"
"E648","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","CONSTRUCTOR","Tank$$Image","Tank$$Image.Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",25,27,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E649","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","tankMalen","Tank$$Image.tankMalen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",28,79,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
