evidence_id,candidate_id,source_file,source_line,source_entity,source_entity_type,source_block_id,source_asset_id,source_is_outermost,target_file,target_line,target_entity,target_entity_type,target_block_id,target_asset_id,target_is_outermost,dependency_kind,code_snippet,source_products,target_products
D63,RC-0022,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,96,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,34,MapInfo.grassWallLocationY,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"grassWall.addElement(new Wall(tankManager, grassWallLocationX, grassWallLocationY, grassWallWidth, grassWallHeight, 32));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D57,RC-0023,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,94,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,35,MapInfo.grassWallWidth,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,grassWallWidth = (((int) toChar[i + 5] - 48) * 10 + (int) toChar[i + 6] - 48);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D64,RC-0023,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,96,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,35,MapInfo.grassWallWidth,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"grassWall.addElement(new Wall(tankManager, grassWallLocationX, grassWallLocationY, grassWallWidth, grassWallHeight, 32));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D30,RC-0024,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,74,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,20,MapInfo.mapSize,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,mapSize = ((int) toChar[i + 1] - 48) * 10 + (int) toChar[i + 2] - 48;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D32,RC-0024,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,75,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,20,MapInfo.mapSize,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"System.out.println(""mapSize = "" + mapSize);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D49,RC-0025,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,89,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,13,MapInfo.metalWall,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"metalWall.addElement(new Wall(tankManager, metalWallLocationX, metalWallLocationY, metalWallWidth, metalWallHeight, 33));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D47,RC-0026,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,88,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,32,MapInfo.metalWallHeight,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,metalWallHeight = (((int) toChar[i + 7] - 48) * 10 + (int) toChar[i + 8] - 48);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D54,RC-0026,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,89,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,32,MapInfo.metalWallHeight,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"metalWall.addElement(new Wall(tankManager, metalWallLocationX, metalWallLocationY, metalWallWidth, metalWallHeight, 33));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D44,RC-0027,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,85,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,29,MapInfo.metalWallLocationX,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,metalWallLocationX = (((int) toChar[i + 1] - 48) * 10 + (int) toChar[i + 2] - 48);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D51,RC-0027,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,89,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,29,MapInfo.metalWallLocationX,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"metalWall.addElement(new Wall(tankManager, metalWallLocationX, metalWallLocationY, metalWallWidth, metalWallHeight, 33));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D45,RC-0028,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,86,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,30,MapInfo.metalWallLocationY,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,metalWallLocationY = (((int) toChar[i + 3] - 48) * 10 + (int) toChar[i + 4] - 48);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D52,RC-0028,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,89,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,30,MapInfo.metalWallLocationY,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"metalWall.addElement(new Wall(tankManager, metalWallLocationX, metalWallLocationY, metalWallWidth, metalWallHeight, 33));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D46,RC-0029,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,87,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,31,MapInfo.metalWallWidth,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,metalWallWidth = (((int) toChar[i + 5] - 48) * 10 + (int) toChar[i + 6] - 48);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D53,RC-0029,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,89,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,31,MapInfo.metalWallWidth,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"metalWall.addElement(new Wall(tankManager, metalWallLocationX, metalWallLocationY, metalWallWidth, metalWallHeight, 33));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D22,RC-0030,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,122,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,21,MapInfo.playerLocationX,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,playerLocationX = ((int) toChar[i + 1] - 48) * 10 + (int) toChar[i + 2] - 48;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D23,RC-0031,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,123,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,22,MapInfo.playerLocationY,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,playerLocationY = ((int) toChar[i + 3] - 48) * 10 + (int) toChar[i + 4] - 48;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D28,RC-0032,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,65,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,19,MapInfo.read,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,((MapInfo) this).read = false;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D39,RC-0033,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,82,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,18,MapInfo.tankManager,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"brickWall.addElement(new Wall(tankManager, brickWallLocationX, brickWallLocationY, brickWallWidth, brickWallHeight, 31));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D50,RC-0033,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,89,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,18,MapInfo.tankManager,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"metalWall.addElement(new Wall(tankManager, metalWallLocationX, metalWallLocationY, metalWallWidth, metalWallHeight, 33));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D61,RC-0033,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,96,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,18,MapInfo.tankManager,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"grassWall.addElement(new Wall(tankManager, grassWallLocationX, grassWallLocationY, grassWallWidth, grassWallHeight, 32));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D9,RC-0033,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,103,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,18,MapInfo.tankManager,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"waterWall.addElement(new Wall(tankManager, waterWallLocationX, waterWallLocationY, waterWallWidth, waterWallHeight, 34));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D8,RC-0034,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,103,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,15,MapInfo.waterWall,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"waterWall.addElement(new Wall(tankManager, waterWallLocationX, waterWallLocationY, waterWallWidth, waterWallHeight, 34));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D6,RC-0035,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,102,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,40,MapInfo.waterWallHeight,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,waterWallHeight = (((int) toChar[i + 7] - 48) * 10 + (int) toChar[i + 8] - 48);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D13,RC-0035,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,103,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,40,MapInfo.waterWallHeight,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"waterWall.addElement(new Wall(tankManager, waterWallLocationX, waterWallLocationY, waterWallWidth, waterWallHeight, 34));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D66,RC-0036,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,99,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,37,MapInfo.waterWallLocationX,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,waterWallLocationX = (((int) toChar[i + 1] - 48) * 10 + (int) toChar[i + 2] - 48);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D10,RC-0036,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,103,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,37,MapInfo.waterWallLocationX,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"waterWall.addElement(new Wall(tankManager, waterWallLocationX, waterWallLocationY, waterWallWidth, waterWallHeight, 34));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D4,RC-0037,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,100,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,38,MapInfo.waterWallLocationY,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,waterWallLocationY = (((int) toChar[i + 3] - 48) * 10 + (int) toChar[i + 4] - 48);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D11,RC-0037,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,103,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,38,MapInfo.waterWallLocationY,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"waterWall.addElement(new Wall(tankManager, waterWallLocationX, waterWallLocationY, waterWallWidth, waterWallHeight, 34));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D5,RC-0038,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,101,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,39,MapInfo.waterWallWidth,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,waterWallWidth = (((int) toChar[i + 5] - 48) * 10 + (int) toChar[i + 6] - 48);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D12,RC-0038,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,103,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,39,MapInfo.waterWallWidth,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,FIELD_REFERENCE,"waterWall.addElement(new Wall(tankManager, waterWallLocationX, waterWallLocationY, waterWallWidth, waterWallHeight, 34));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D29,RC-0039,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,70,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27,17,Record.out,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27:IF:7-116,asset27,true,FIELD_REFERENCE,System.out.println(strReturn);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
D31,RC-0039,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,75,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27,17,Record.out,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27:IF:7-116,asset27,true,FIELD_REFERENCE,"System.out.println(""mapSize = "" + mapSize);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
D37,RC-0040,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,82,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5,11,Wall.Wall,CONSTRUCTOR,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5:IF:8-22,asset5,true,CONSTRUCTOR_CALL,"brickWall.addElement(new Wall(tankManager, brickWallLocationX, brickWallLocationY, brickWallWidth, brickWallHeight, 31));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D48,RC-0040,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,89,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5,11,Wall.Wall,CONSTRUCTOR,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5:IF:8-22,asset5,true,CONSTRUCTOR_CALL,"metalWall.addElement(new Wall(tankManager, metalWallLocationX, metalWallLocationY, metalWallWidth, metalWallHeight, 33));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D59,RC-0040,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,96,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5,11,Wall.Wall,CONSTRUCTOR,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5:IF:8-22,asset5,true,CONSTRUCTOR_CALL,"grassWall.addElement(new Wall(tankManager, grassWallLocationX, grassWallLocationY, grassWallWidth, grassWallHeight, 32));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D7,RC-0040,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,103,MapInfo.readMap,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset11,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5,11,Wall.Wall,CONSTRUCTOR,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5:IF:8-22,asset5,true,CONSTRUCTOR_CALL,"waterWall.addElement(new Wall(tankManager, waterWallLocationX, waterWallLocationY, waterWallWidth, waterWallHeight, 34));",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D141,RC-0041,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13,31,Maler$$fuer_PC,CLASS,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:ELIF:29-31,asset13,false,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66,23,Maler$$M_240,CLASS,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66:IF:4-31,asset66,true,EXTENDS,abstract class Maler$$fuer_PC extends Maler$$M_240 {,TankWar_P3,TankWar_P3
D148,RC-0042,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13,33,Maler$$fuer_PC,CLASS,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:ELIF:32-33,asset13,false,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74,22,Maler$$M_780,CLASS,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74:IF:4-30,asset74,true,EXTENDS,abstract class Maler$$fuer_PC extends Maler$$M_780 {,TankWar_P2,TankWar_P2
D156,RC-0043,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13,44,Maler$$fuer_PC.drawImage,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,asset13,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13,39,Maler$$fuer_PC.drawImage,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,asset13,true,METHOD_CALL,"gTemp.drawImage(temp, x, y, null);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
